query_id,scene_id,operator,prompt_mode,descriptor_level,context_scope,language,example_a,example_b,example_ref,gt_value,gt_object_a,gt_object_b,grounded_a,grounded_b,grounding_correct,e_total_surface,e_total_centroid,nearest_vlm_answer,nearest_vlm_dist,vlm_response,error,__source,provider,model,E_grounding,score
test_stage1_dn_0026,scene0137_01,distance,context,2.0,all,en,scene0137_01__table_015,scene0137_01__bed_002,,0.2886812686920166,scene0137_01__chair_007,scene0137_01__monitor_009,scene0137_01__chair_007,scene0137_01__monitor_013,False,0.7132353794920224,1.4204246997833252,,,"scene0137_01__chair_007, scene0137_01__monitor_013",,e2e_grounding_test_official_raw_distance_ctx_l2_en_qwen3vl235b_run1.csv,openrouter,qwen/qwen3-vl-235b-a22b-instruct,0.7132353794920224,-0.00752809937189337
test_stage1_dn_0026,scene0137_01,distance,context,2.0,reference_only,en,scene0137_01__table_015,scene0137_01__bed_002,,0.2886812686920166,scene0137_01__chair_007,scene0137_01__monitor_009,scene0137_01__chair_007,scene0137_01__monitor_013,False,0.7132353794920224,1.4204246997833252,,,"scene0137_01__chair_007, scene0137_01__monitor_013",,e2e_grounding_test_official_raw_distance_ctx_l2_ref_only_en_qwen3vl32b_run1.csv,openrouter,qwen/qwen3-vl-32b-instruct,0.7132353794920224,-0.00752809937189337
test_stage1_dn_0026,scene0137_01,distance,context,2.0,all,en,scene0137_01__table_015,scene0137_01__bed_002,,0.2886812686920166,scene0137_01__chair_007,scene0137_01__monitor_009,scene0137_01__chair_007,scene0137_01__monitor_013,False,0.7132353794920224,1.4204246997833252,,,"scene0137_01__chair_007, scene0137_01__monitor_013",,e2e_grounding_test_official_raw_distance_ctx_l2_en.csv,,,0.7132353794920224,-0.00752809937189337
test_stage1_dn_0026,scene0137_01,distance,context,2.0,all,en,scene0137_01__table_015,scene0137_01__bed_002,,0.2886812686920166,scene0137_01__chair_007,scene0137_01__monitor_009,scene0137_01__chair_007,scene0137_01__monitor_013,False,0.7132353794920224,1.4204246997833252,,,"scene0137_01__chair_007, scene0137_01__monitor_013",,e2e_grounding_test_official_raw_distance_ctx_l2_en_qwen3vl8b_run2.csv,openrouter,qwen/qwen3-vl-8b-instruct,0.7132353794920224,-0.00752809937189337
test_stage1_dn_0026,scene0137_01,distance,original,,,en,scene0137_01__table_015,scene0137_01__bed_002,,0.2886812686920166,scene0137_01__chair_007,scene0137_01__monitor_009,scene0137_01__chair_007,scene0137_01__monitor_013,False,0.7132353794920224,1.4204246997833252,,,"scene0137_01__chair_007, scene0137_01__monitor_013",,e2e_grounding_test_official_raw_distance_baseline_en_run2.csv,,,0.7132353794920224,-0.00752809937189337
test_stage1_dn_0026,scene0137_01,distance,context,2.0,reference_only,en,scene0137_01__table_015,scene0137_01__bed_002,,0.2886812686920166,scene0137_01__chair_007,scene0137_01__monitor_009,scene0137_01__chair_007,scene0137_01__monitor_013,False,0.7132353794920224,1.4204246997833252,,,"scene0137_01__chair_007, scene0137_01__monitor_013",,e2e_grounding_test_official_raw_distance_ctx_l2_ref_only_en_qwen3vl32b_run2.csv,openrouter,qwen/qwen3-vl-32b-instruct,0.7132353794920224,-0.00752809937189337
test_stage1_dn_0026,scene0137_01,distance,context,3.0,all,en,scene0137_01__table_015,scene0137_01__bed_002,,0.2886812686920166,scene0137_01__chair_007,scene0137_01__monitor_009,scene0137_01__chair_007,scene0137_01__monitor_013,False,0.7132353794920224,1.4204246997833252,,,"scene0137_01__chair_007, scene0137_01__monitor_013",,e2e_grounding_test_official_raw_distance_ctx_l3_en_run2.csv,,,0.7132353794920224,-0.00752809937189337
test_stage1_dn_0026,scene0137_01,distance,original,,,en,scene0137_01__table_015,scene0137_01__bed_002,,0.2886812686920166,scene0137_01__chair_007,scene0137_01__monitor_009,scene0137_01__chair_007,scene0137_01__monitor_013,False,0.7132353794920224,1.4204246997833252,,,"scene0137_01__chair_007, scene0137_01__monitor_013",,e2e_grounding_test_official_raw_distance_baseline_en.csv,,,0.7132353794920224,-0.00752809937189337
test_stage1_dn_0026,scene0137_01,distance,context,3.0,all,en,scene0137_01__table_015,scene0137_01__bed_002,,0.2886812686920166,scene0137_01__chair_007,scene0137_01__monitor_009,scene0137_01__chair_007,scene0137_01__monitor_013,False,0.7132353794920224,1.4204246997833252,,,"scene0137_01__chair_007, scene0137_01__monitor_013",,e2e_grounding_test_official_raw_distance_ctx_l3_en_qwen3vl8b_run2.csv,openrouter,qwen/qwen3-vl-8b-instruct,0.7132353794920224,-0.00752809937189337
test_stage1_dn_0026,scene0137_01,distance,context,3.0,all,en,scene0137_01__table_015,scene0137_01__bed_002,,0.2886812686920166,scene0137_01__chair_007,scene0137_01__monitor_009,scene0137_01__chair_007,scene0137_01__monitor_013,False,0.7132353794920224,1.4204246997833252,,,"scene0137_01__chair_007, scene0137_01__monitor_013",,e2e_grounding_test_official_raw_distance_ctx_l3_en_qwen3vl8b_run1.csv,openrouter,qwen/qwen3-vl-8b-instruct,0.7132353794920224,-0.00752809937189337
test_stage1_dn_0026,scene0137_01,distance,original,,,en,scene0137_01__table_015,scene0137_01__bed_002,,0.2886812686920166,scene0137_01__chair_007,scene0137_01__monitor_009,scene0137_01__chair_007,scene0137_01__monitor_013,False,0.7132353794920224,1.4204246997833252,,,"scene0137_01__chair_007, scene0137_01__monitor_013",,e2e_grounding_test_official_raw_distance_baseline_en_qwen3vl8b_run2.csv,openrouter,qwen/qwen3-vl-8b-instruct,0.7132353794920224,-0.00752809937189337
test_stage1_dn_0026,scene0137_01,distance,context,3.0,all,en,scene0137_01__table_015,scene0137_01__bed_002,,0.2886812686920166,scene0137_01__chair_007,scene0137_01__monitor_009,scene0137_01__chair_007,scene0137_01__monitor_013,False,0.7132353794920224,1.4204246997833252,,,"scene0137_01__chair_007, scene0137_01__monitor_013",,e2e_grounding_test_official_raw_distance_ctx_l3_en_qwen3vl32b_run2.csv,openrouter,qwen/qwen3-vl-32b-instruct,0.7132353794920224,-0.00752809937189337
test_stage1_dn_0026,scene0137_01,distance,context,3.0,all,en,scene0137_01__table_015,scene0137_01__bed_002,,0.2886812686920166,scene0137_01__chair_007,scene0137_01__monitor_009,scene0137_01__chair_007,scene0137_01__monitor_013,False,0.7132353794920224,1.4204246997833252,,,"scene0137_01__chair_007, scene0137_01__monitor_013",,e2e_grounding_test_official_raw_distance_ctx_l3_en_qwen3vl32b_run1.csv,openrouter,qwen/qwen3-vl-32b-instruct,0.7132353794920224,-0.00752809937189337
test_stage1_dn_0026,scene0137_01,distance,context,3.0,all,en,scene0137_01__table_015,scene0137_01__bed_002,,0.2886812686920166,scene0137_01__chair_007,scene0137_01__monitor_009,scene0137_01__chair_007,scene0137_01__monitor_013,False,0.7132353794920224,1.4204246997833252,,,"scene0137_01__chair_007, scene0137_01__monitor_013",,e2e_grounding_test_official_raw_distance_ctx_l3_en_qwen3vl235b_run2.csv,openrouter,qwen/qwen3-vl-235b-a22b-instruct,0.7132353794920224,-0.00752809937189337
test_stage1_dn_0026,scene0137_01,distance,context,3.0,all,en,scene0137_01__table_015,scene0137_01__bed_002,,0.2886812686920166,scene0137_01__chair_007,scene0137_01__monitor_009,scene0137_01__chair_007,scene0137_01__monitor_013,False,0.7132353794920224,1.4204246997833252,,,"scene0137_01__chair_007, scene0137_01__monitor_013",,e2e_grounding_test_official_raw_distance_ctx_l3_en_qwen3vl235b_run1.csv,openrouter,qwen/qwen3-vl-235b-a22b-instruct,0.7132353794920224,-0.00752809937189337
test_stage1_dn_0026,scene0137_01,distance,context,3.0,all,en,scene0137_01__table_015,scene0137_01__bed_002,,0.2886812686920166,scene0137_01__chair_007,scene0137_01__monitor_009,scene0137_01__chair_007,scene0137_01__monitor_013,False,0.7132353794920224,1.4204246997833252,,,"scene0137_01__chair_007, scene0137_01__monitor_013",,e2e_grounding_test_official_raw_distance_ctx_l3_en.csv,,,0.7132353794920224,-0.00752809937189337
test_stage1_dn_0026,scene0137_01,distance,original,,,en,scene0137_01__table_015,scene0137_01__bed_002,,0.2886812686920166,scene0137_01__chair_007,scene0137_01__monitor_009,scene0137_01__chair_007,scene0137_01__monitor_013,False,0.7132353794920224,1.4204246997833252,,,"scene0137_01__chair_007, scene0137_01__monitor_013",,e2e_grounding_test_official_raw_distance_baseline_en_qwen3vl8b_run1.csv,openrouter,qwen/qwen3-vl-8b-instruct,0.7132353794920224,-0.00752809937189337
test_stage1_dn_0019,scene0106_00,distance,context,2.0,reference_only,en,scene0106_00__door_037,scene0106_00__monitor_021,,0.1978783160448074,scene0106_00__chair_018,scene0106_00__table_002,scene0106_00__chair_010,scene0106_00__table_002,False,0.6934767987718035,2.460973024368286,,,"scene0106_00__chair_010, scene0106_00__table_002",,e2e_grounding_test_official_raw_distance_ctx_l2_ref_only_en_qwen3vl235b_run1.csv,openrouter,qwen/qwen3-vl-235b-a22b-instruct,0.6934767987718035,-0.011347192399902862
test_stage1_dn_0019,scene0106_00,distance,context,2.0,all,en,scene0106_00__door_037,scene0106_00__monitor_021,,0.1978783160448074,scene0106_00__chair_018,scene0106_00__table_002,scene0106_00__chair_010,scene0106_00__table_002,False,0.6934767987718035,2.460973024368286,,,"scene0106_00__chair_010, scene0106_00__table_002",,e2e_grounding_test_official_raw_distance_ctx_l2_en_qwen3vl235b_run1.csv,openrouter,qwen/qwen3-vl-235b-a22b-instruct,0.6934767987718035,-0.011347192399902862
test_stage1_dn_0019,scene0106_00,distance,context,2.0,all,en,scene0106_00__door_037,scene0106_00__monitor_021,,0.1978783160448074,scene0106_00__chair_018,scene0106_00__table_002,scene0106_00__chair_010,scene0106_00__table_002,False,0.6934767987718035,2.460973024368286,,,"scene0106_00__chair_010, scene0106_00__table_002",,e2e_grounding_test_official_raw_distance_ctx_l2_en_qwen3vl235b_run2.csv,openrouter,qwen/qwen3-vl-235b-a22b-instruct,0.6934767987718035,-0.011347192399902862
test_stage1_dn_0019,scene0106_00,distance,context,3.0,all,en,scene0106_00__door_037,scene0106_00__monitor_021,,0.1978783160448074,scene0106_00__chair_018,scene0106_00__table_002,scene0106_00__chair_010,scene0106_00__table_002,False,0.6934767987718035,2.460973024368286,,,"scene0106_00__chair_010, scene0106_00__table_002",,e2e_grounding_test_official_raw_distance_ctx_l3_en_qwen3vl235b_run2.csv,openrouter,qwen/qwen3-vl-235b-a22b-instruct,0.6934767987718035,-0.011347192399902862
test_stage1_dn_0019,scene0106_00,distance,context,2.0,reference_only,en,scene0106_00__door_037,scene0106_00__monitor_021,,0.1978783160448074,scene0106_00__chair_018,scene0106_00__table_002,scene0106_00__chair_010,scene0106_00__table_002,False,0.6934767987718035,2.460973024368286,,,"scene0106_00__chair_010, scene0106_00__table_002",,e2e_grounding_test_official_raw_distance_ctx_l2_ref_only_en_qwen3vl235b_run2.csv,openrouter,qwen/qwen3-vl-235b-a22b-instruct,0.6934767987718035,-0.011347192399902862
test_stage1_dn_0001,scene0012_01,distance,context,3.0,all,en,scene0012_01__door_016,scene0012_01__door_029,,0.4960574507713318,scene0012_01__chair_002,scene0012_01__table_008,scene0012_01__chair_001,scene0012_01__table_008,False,0.6916658839676922,1.310062050819397,,,"scene0012_01__chair_001, scene0012_01__table_008",,e2e_grounding_test_official_raw_distance_ctx_l3_en_qwen3vl8b_run1.csv,openrouter,qwen/qwen3-vl-8b-instruct,0.6916658839676922,-0.01173628069650153
test_stage1_dn_0001,scene0012_01,distance,original,,,en,scene0012_01__door_016,scene0012_01__door_029,,0.4960574507713318,scene0012_01__chair_002,scene0012_01__table_008,scene0012_01__chair_001,scene0012_01__table_008,False,0.6916658839676922,1.310062050819397,,,"scene0012_01__chair_001, scene0012_01__table_008",,e2e_grounding_test_official_raw_distance_baseline_en_qwen3vl8b_run1.csv,openrouter,qwen/qwen3-vl-8b-instruct,0.6916658839676922,-0.01173628069650153
test_stage1_dn_0001,scene0012_01,distance,context,2.0,reference_only,en,scene0012_01__door_016,scene0012_01__door_029,,0.4960574507713318,scene0012_01__chair_002,scene0012_01__table_008,scene0012_01__chair_001,scene0012_01__table_008,False,0.6916658839676922,1.310062050819397,,,"scene0012_01__chair_001, scene0012_01__table_008",,e2e_grounding_test_official_raw_distance_ctx_l2_ref_only_en_qwen3vl8b_run1.csv,openrouter,qwen/qwen3-vl-8b-instruct,0.6916658839676922,-0.01173628069650153
test_stage1_dn_0001,scene0012_01,distance,original,,,en,scene0012_01__door_016,scene0012_01__door_029,,0.4960574507713318,scene0012_01__chair_002,scene0012_01__table_008,scene0012_01__chair_001,scene0012_01__table_008,False,0.6916658839676922,1.310062050819397,,,"scene0012_01__chair_001, scene0012_01__table_008",,e2e_grounding_test_official_raw_distance_baseline_en_qwen3vl8b_run2.csv,openrouter,qwen/qwen3-vl-8b-instruct,0.6916658839676922,-0.01173628069650153
test_stage1_dn_0001,scene0012_01,distance,context,3.0,all,en,scene0012_01__door_016,scene0012_01__door_029,,0.4960574507713318,scene0012_01__chair_002,scene0012_01__table_008,scene0012_01__chair_001,scene0012_01__table_008,False,0.6916658839676922,1.310062050819397,,,"scene0012_01__chair_001, scene0012_01__table_008",,e2e_grounding_test_official_raw_distance_ctx_l3_en_qwen3vl8b_run2.csv,openrouter,qwen/qwen3-vl-8b-instruct,0.6916658839676922,-0.01173628069650153
test_stage1_dn_0001,scene0012_01,distance,context,2.0,all,en,scene0012_01__door_016,scene0012_01__door_029,,0.4960574507713318,scene0012_01__chair_002,scene0012_01__table_008,scene0012_01__chair_001,scene0012_01__table_008,False,0.6916658839676922,1.310062050819397,,,"scene0012_01__chair_001, scene0012_01__table_008",,e2e_grounding_test_official_raw_distance_ctx_l2_en_qwen3vl8b_run1.csv,openrouter,qwen/qwen3-vl-8b-instruct,0.6916658839676922,-0.01173628069650153
test_stage1_dn_0010,scene0087_00,distance,original,,,en,scene0087_00__chair_008,scene0087_00__door_015,,0.3623756170272827,scene0087_00__sofa_003,scene0087_00__table_012,scene0087_00__sofa_003,scene0087_00__table_006,False,0.6791136475664551,2.044857978820801,,,"scene0087_00__sofa_003, scene0087_00__table_006",,e2e_grounding_test_official_raw_distance_baseline_en_run2.csv,,,0.6791136475664551,-0.014613510204687239
test_stage1_dn_0010,scene0087_00,distance,original,,,en,scene0087_00__chair_008,scene0087_00__door_015,,0.3623756170272827,scene0087_00__sofa_003,scene0087_00__table_012,scene0087_00__sofa_003,scene0087_00__table_006,False,0.6791136475664551,2.044857978820801,,,"scene0087_00__sofa_003, scene0087_00__table_006",,e2e_grounding_test_official_raw_distance_baseline_en_qwen3vl8b_run2.csv,openrouter,qwen/qwen3-vl-8b-instruct,0.6791136475664551,-0.014613510204687239
test_stage1_dn_0010,scene0087_00,distance,original,,,en,scene0087_00__chair_008,scene0087_00__door_015,,0.3623756170272827,scene0087_00__sofa_003,scene0087_00__table_012,scene0087_00__sofa_003,scene0087_00__table_006,False,0.6791136475664551,2.044857978820801,,,"scene0087_00__sofa_003, scene0087_00__table_006",,e2e_grounding_test_official_raw_distance_baseline_en_qwen3vl235b_run1.csv,openrouter,qwen/qwen3-vl-235b-a22b-instruct,0.6791136475664551,-0.014613510204687239
test_stage1_dn_0010,scene0087_00,distance,original,,,en,scene0087_00__chair_008,scene0087_00__door_015,,0.3623756170272827,scene0087_00__sofa_003,scene0087_00__table_012,scene0087_00__sofa_003,scene0087_00__table_006,False,0.6791136475664551,2.044857978820801,,,"scene0087_00__sofa_003, scene0087_00__table_006",,e2e_grounding_test_official_raw_distance_baseline_en_qwen3vl235b_run2.csv,openrouter,qwen/qwen3-vl-235b-a22b-instruct,0.6791136475664551,-0.014613510204687239
test_stage1_dn_0010,scene0087_00,distance,context,2.0,reference_only,en,scene0087_00__chair_008,scene0087_00__door_015,,0.3623756170272827,scene0087_00__sofa_003,scene0087_00__table_012,scene0087_00__sofa_003,scene0087_00__table_006,False,0.6791136475664551,2.044857978820801,,,"scene0087_00__sofa_003, scene0087_00__table_006",,e2e_grounding_test_official_raw_distance_ctx_l2_ref_only_en_qwen3vl8b_run2.csv,openrouter,qwen/qwen3-vl-8b-instruct,0.6791136475664551,-0.014613510204687239
test_stage1_dn_0010,scene0087_00,distance,original,,,en,scene0087_00__chair_008,scene0087_00__door_015,,0.3623756170272827,scene0087_00__sofa_003,scene0087_00__table_012,scene0087_00__sofa_003,scene0087_00__table_006,False,0.6791136475664551,2.044857978820801,,,"scene0087_00__sofa_003, scene0087_00__table_006",,e2e_grounding_test_official_raw_distance_baseline_en_qwen3vl32b_run1.csv,openrouter,qwen/qwen3-vl-32b-instruct,0.6791136475664551,-0.014613510204687239
test_stage1_dn_0010,scene0087_00,distance,original,,,en,scene0087_00__chair_008,scene0087_00__door_015,,0.3623756170272827,scene0087_00__sofa_003,scene0087_00__table_012,scene0087_00__sofa_003,scene0087_00__table_006,False,0.6791136475664551,2.044857978820801,,,"scene0087_00__sofa_003, scene0087_00__table_006",,e2e_grounding_test_official_raw_distance_baseline_en.csv,,,0.6791136475664551,-0.014613510204687239
test_stage1_dn_0010,scene0087_00,distance,original,,,en,scene0087_00__chair_008,scene0087_00__door_015,,0.3623756170272827,scene0087_00__sofa_003,scene0087_00__table_012,scene0087_00__sofa_003,scene0087_00__table_006,False,0.6791136475664551,2.044857978820801,,,"scene0087_00__sofa_003, scene0087_00__table_006",,e2e_grounding_test_official_raw_distance_baseline_en_qwen3vl32b_run2.csv,openrouter,qwen/qwen3-vl-32b-instruct,0.6791136475664551,-0.014613510204687239
test_stage1_dn_0010,scene0087_00,distance,original,,,en,scene0087_00__chair_008,scene0087_00__door_015,,0.3623756170272827,scene0087_00__sofa_003,scene0087_00__table_012,scene0087_00__sofa_003,scene0087_00__table_006,False,0.6791136475664551,2.044857978820801,,,"scene0087_00__sofa_003, scene0087_00__table_006",,e2e_grounding_test_official_raw_distance_baseline_en_qwen3vl8b_run1.csv,openrouter,qwen/qwen3-vl-8b-instruct,0.6791136475664551,-0.014613510204687239
test_stage1_dn_0007,scene0066_00,distance,context,2.0,all,en,scene0066_00__cabinet_003,scene0066_00__table_022,,0.4286984205245971,scene0066_00__chair_013,scene0066_00__door_032,scene0066_00__chair_017,scene0066_00__door_032,False,0.9424467248013132,1.8113789558410645,,,"scene0066_00__chair_017, scene0066_00__door_032",,e2e_grounding_test_official_raw_distance_ctx_l2_en.csv,,,0.9424467248013132,-0.020291069406621044
test_stage1_dn_0007,scene0066_00,distance,context,2.0,reference_only,en,scene0066_00__cabinet_003,scene0066_00__table_022,,0.4286984205245971,scene0066_00__chair_013,scene0066_00__door_032,scene0066_00__chair_017,scene0066_00__door_032,False,0.9424467248013132,1.8113789558410645,,,"scene0066_00__chair_017, scene0066_00__door_032",,e2e_grounding_test_official_raw_distance_ctx_l2_ref_only_en_run2.csv,,,0.9424467248013132,-0.020291069406621044
test_stage1_dn_0008,scene0081_01,distance,original,,,en,scene0081_01__table_018,scene0081_01__table_021,,0.1527515649795532,scene0081_01__chair_030,scene0081_01__monitor_026,scene0081_01__chair_001,scene0081_01__monitor_026,False,0.6562128516008571,1.2976386547088623,,,"scene0081_01__chair_001, scene0081_01__monitor_026",,e2e_grounding_test_official_raw_distance_baseline_en_qwen3vl8b_run1.csv,openrouter,qwen/qwen3-vl-8b-instruct,0.6562128516008571,-0.020674744044757165
test_stage1_dn_0008,scene0081_01,distance,original,,,en,scene0081_01__table_018,scene0081_01__table_021,,0.1527515649795532,scene0081_01__chair_030,scene0081_01__monitor_026,scene0081_01__chair_001,scene0081_01__monitor_026,False,0.6562128516008571,1.2976386547088623,,,"scene0081_01__chair_001, scene0081_01__monitor_026",,e2e_grounding_test_official_raw_distance_baseline_en_qwen3vl8b_run2.csv,openrouter,qwen/qwen3-vl-8b-instruct,0.6562128516008571,-0.020674744044757165
test_stage1_dn_0042,scene0181_00,distance,context,3.0,all,en,scene0181_00__cabinet_013,scene0181_00__cabinet_014,,0.3271380960941314,scene0181_00__chair_002,scene0181_00__door_028,scene0181_00__chair_004,scene0181_00__door_028,False,0.9524742092389884,1.8866376876831057,,,"scene0181_00__chair_004, scene0181_00__door_028",,e2e_grounding_test_official_raw_distance_ctx_l3_en_qwen3vl32b_run2.csv,openrouter,qwen/qwen3-vl-32b-instruct,0.9524742092389884,-0.0232483844830548
test_stage1_dn_0035,scene0142_00,distance,original,,,en,scene0142_00__chair_021,scene0142_00__chair_020,,0.1605832576751709,scene0142_00__cabinet_037,scene0142_00__table_006,scene0142_00__cabinet_043,scene0142_00__table_006,False,0.645829339329777,1.7060670852661133,,,"scene0142_00__cabinet_043, scene0142_00__table_006",,e2e_grounding_test_official_raw_distance_baseline_en_qwen3vl235b_run2.csv,openrouter,qwen/qwen3-vl-235b-a22b-instruct,0.645829339329777,-0.023768592611493045
test_stage1_dn_0041,scene0144_00,distance,context,2.0,reference_only,en,scene0144_00__table_001,scene0144_00__bed_000,,0.172589436173439,scene0144_00__chair_021,scene0144_00__door_011,scene0144_00__chair_021,scene0144_00__door_007,False,1.0161243989755846,1.4101808071136477,,,"scene0144_00__chair_021, scene0144_00__door_007",,e2e_grounding_test_official_raw_distance_ctx_l2_ref_only_en_qwen3vl8b_run2.csv,openrouter,qwen/qwen3-vl-8b-instruct,1.0161243989755846,-0.04670975583255765
test_stage1_dn_0041,scene0144_00,distance,context,2.0,all,en,scene0144_00__table_001,scene0144_00__bed_000,,0.172589436173439,scene0144_00__chair_021,scene0144_00__door_011,scene0144_00__chair_021,scene0144_00__door_007,False,1.0161243989755846,1.4101808071136477,,,"scene0144_00__chair_021, scene0144_00__door_007",,e2e_grounding_test_official_raw_distance_ctx_l2_en.csv,,,1.0161243989755846,-0.04670975583255765
test_stage1_dn_0041,scene0144_00,distance,context,3.0,all,en,scene0144_00__table_001,scene0144_00__bed_000,,0.172589436173439,scene0144_00__chair_021,scene0144_00__door_011,scene0144_00__chair_021,scene0144_00__door_007,False,1.0161243989755846,1.4101808071136477,,,"scene0144_00__chair_021, scene0144_00__door_007",,e2e_grounding_test_official_raw_distance_ctx_l3_en_qwen3vl8b_run2.csv,openrouter,qwen/qwen3-vl-8b-instruct,1.0161243989755846,-0.04670975583255765
test_stage1_dn_0041,scene0144_00,distance,context,2.0,reference_only,en,scene0144_00__table_001,scene0144_00__bed_000,,0.172589436173439,scene0144_00__chair_021,scene0144_00__door_011,scene0144_00__chair_021,scene0144_00__door_007,False,1.0161243989755846,1.4101808071136477,,,"scene0144_00__chair_021, scene0144_00__door_007",,e2e_grounding_test_official_raw_distance_ctx_l2_ref_only_en_qwen3vl8b_run1.csv,openrouter,qwen/qwen3-vl-8b-instruct,1.0161243989755846,-0.04670975583255765
test_stage1_dn_0041,scene0144_00,distance,context,3.0,all,en,scene0144_00__table_001,scene0144_00__bed_000,,0.172589436173439,scene0144_00__chair_021,scene0144_00__door_011,scene0144_00__chair_021,scene0144_00__door_007,False,1.0161243989755846,1.4101808071136477,,,"scene0144_00__chair_021, scene0144_00__door_007",,e2e_grounding_test_official_raw_distance_ctx_l3_en_qwen3vl8b_run1.csv,openrouter,qwen/qwen3-vl-8b-instruct,1.0161243989755846,-0.04670975583255765
test_stage1_dn_0041,scene0144_00,distance,context,2.0,reference_only,en,scene0144_00__table_001,scene0144_00__bed_000,,0.172589436173439,scene0144_00__chair_021,scene0144_00__door_011,scene0144_00__chair_021,scene0144_00__door_007,False,1.0161243989755846,1.4101808071136477,,,"scene0144_00__chair_021, scene0144_00__door_007",,e2e_grounding_test_official_raw_distance_ctx_l2_ref_only_en_qwen3vl32b_run1.csv,openrouter,qwen/qwen3-vl-32b-instruct,1.0161243989755846,-0.04670975583255765
test_stage1_dn_0041,scene0144_00,distance,context,2.0,reference_only,en,scene0144_00__table_001,scene0144_00__bed_000,,0.172589436173439,scene0144_00__chair_021,scene0144_00__door_011,scene0144_00__chair_021,scene0144_00__door_007,False,1.0161243989755846,1.4101808071136477,,,"scene0144_00__chair_021, scene0144_00__door_007",,e2e_grounding_test_official_raw_distance_ctx_l2_ref_only_en.csv,,,1.0161243989755846,-0.04670975583255765
test_stage1_dn_0041,scene0144_00,distance,context,2.0,all,en,scene0144_00__table_001,scene0144_00__bed_000,,0.172589436173439,scene0144_00__chair_021,scene0144_00__door_011,scene0144_00__chair_021,scene0144_00__door_007,False,1.0161243989755846,1.4101808071136477,,,"scene0144_00__chair_021, scene0144_00__door_007",,e2e_grounding_test_official_raw_distance_ctx_l2_en_qwen3vl32b_run1.csv,openrouter,qwen/qwen3-vl-32b-instruct,1.0161243989755846,-0.04670975583255765
test_stage1_dn_0041,scene0144_00,distance,context,3.0,all,en,scene0144_00__table_001,scene0144_00__bed_000,,0.172589436173439,scene0144_00__chair_021,scene0144_00__door_011,scene0144_00__chair_021,scene0144_00__door_007,False,1.0161243989755846,1.4101808071136477,,,"scene0144_00__chair_021, scene0144_00__door_007",,e2e_grounding_test_official_raw_distance_ctx_l3_en_qwen3vl32b_run1.csv,openrouter,qwen/qwen3-vl-32b-instruct,1.0161243989755846,-0.04670975583255765
test_stage1_dn_0041,scene0144_00,distance,context,2.0,reference_only,en,scene0144_00__table_001,scene0144_00__bed_000,,0.172589436173439,scene0144_00__chair_021,scene0144_00__door_011,scene0144_00__chair_021,scene0144_00__door_007,False,1.0161243989755846,1.4101808071136477,,,"scene0144_00__chair_021, scene0144_00__door_007",,e2e_grounding_test_official_raw_distance_ctx_l2_ref_only_en_run2.csv,,,1.0161243989755846,-0.04670975583255765
test_stage1_dn_0041,scene0144_00,distance,context,3.0,all,en,scene0144_00__table_001,scene0144_00__bed_000,,0.172589436173439,scene0144_00__chair_021,scene0144_00__door_011,scene0144_00__chair_021,scene0144_00__door_007,False,1.0161243989755846,1.4101808071136477,,,"scene0144_00__chair_021, scene0144_00__door_007",,e2e_grounding_test_official_raw_distance_ctx_l3_en_qwen3vl235b_run2.csv,openrouter,qwen/qwen3-vl-235b-a22b-instruct,1.0161243989755846,-0.04670975583255765
test_stage1_dn_0041,scene0144_00,distance,context,2.0,all,en,scene0144_00__table_001,scene0144_00__bed_000,,0.172589436173439,scene0144_00__chair_021,scene0144_00__door_011,scene0144_00__chair_021,scene0144_00__door_007,False,1.0161243989755846,1.4101808071136477,,,"scene0144_00__chair_021, scene0144_00__door_007",,e2e_grounding_test_official_raw_distance_ctx_l2_en_qwen3vl32b_run2.csv,openrouter,qwen/qwen3-vl-32b-instruct,1.0161243989755846,-0.04670975583255765
test_stage1_dn_0041,scene0144_00,distance,context,2.0,all,en,scene0144_00__table_001,scene0144_00__bed_000,,0.172589436173439,scene0144_00__chair_021,scene0144_00__door_011,scene0144_00__chair_021,scene0144_00__door_007,False,1.0161243989755846,1.4101808071136477,,,"scene0144_00__chair_021, scene0144_00__door_007",,e2e_grounding_test_official_raw_distance_ctx_l2_en_qwen3vl8b_run1.csv,openrouter,qwen/qwen3-vl-8b-instruct,1.0161243989755846,-0.04670975583255765
test_stage1_dn_0041,scene0144_00,distance,context,2.0,reference_only,en,scene0144_00__table_001,scene0144_00__bed_000,,0.172589436173439,scene0144_00__chair_021,scene0144_00__door_011,scene0144_00__chair_021,scene0144_00__door_007,False,1.0161243989755846,1.4101808071136477,,,"scene0144_00__chair_021, scene0144_00__door_007",,e2e_grounding_test_official_raw_distance_ctx_l2_ref_only_en_qwen3vl32b_run2.csv,openrouter,qwen/qwen3-vl-32b-instruct,1.0161243989755846,-0.04670975583255765
test_stage1_dn_0041,scene0144_00,distance,context,3.0,all,en,scene0144_00__table_001,scene0144_00__bed_000,,0.172589436173439,scene0144_00__chair_021,scene0144_00__door_011,scene0144_00__chair_021,scene0144_00__door_007,False,1.0161243989755846,1.4101808071136477,,,"scene0144_00__chair_021, scene0144_00__door_007",,e2e_grounding_test_official_raw_distance_ctx_l3_en_qwen3vl235b_run1.csv,openrouter,qwen/qwen3-vl-235b-a22b-instruct,1.0161243989755846,-0.04670975583255765
